Area Name,Year,Quarter,No Of Establishments,Employment,One-Year Employment Gain/Loss (Percent),Average Weekly Wages,On-Year Weekly Wages Gain/Loss (Percent),Industry,FIPS,USPS
Gonzales County,2017,Fourth Quarter,49,225,-4.3,993,-6.1,Professional and Business Services,48177,TX
Gray County,2017,Fourth Quarter,64,445,3.2,1035,9.6,Professional and Business Services,48179,TX
Grayson County,2017,Fourth Quarter,390,3339,14.1,817,3,Professional and Business Services,48181,TX
Gregg County,2017,Fourth Quarter,658,6504,-8,1100,10.8,Professional and Business Services,48183,TX
Grimes County,2017,Fourth Quarter,65,303,1.3,657,-10.6,Professional and Business Services,48185,TX
Guadalupe County,2017,Fourth Quarter,298,3523,30.5,944,1.7,Professional and Business Services,48187,TX
Hale County,2017,Fourth Quarter,70,365,10.9,872,19.9,Professional and Business Services,48189,TX
Hall County,2017,Fourth Quarter,3,,,,,Professional and Business Services,48191,TX
Hamilton County,2017,Fourth Quarter,22,70,1.4,950,-8.5,Professional and Business Services,48193,TX
Hansford County,2017,Fourth Quarter,10,53,0,1066,15.9,Professional and Business Services,48195,TX
Hardeman County,2017,Fourth Quarter,7,26,,464,,Professional and Business Services,48197,TX
Hardin County,2017,Fourth Quarter,115,636,9.1,1143,-8.1,Professional and Business Services,48199,TX
Harris County,2017,Fourth Quarter,23447,395308,2.9,1789,5.7,Professional and Business Services,48201,TX
Harrison County,2017,Fourth Quarter,205,1454,6.8,826,-8.7,Professional and Business Services,48203,TX
Hartley County,2017,Fourth Quarter,13,46,4.5,1218,9.2,Professional and Business Services,48205,TX
Haskell County,2017,Fourth Quarter,19,87,-40.4,1296,17,Professional and Business Services,48207,TX
Hays County,2017,Fourth Quarter,750,5134,3.9,1063,8.7,Professional and Business Services,48209,TX
Hemphill County,2017,Fourth Quarter,15,66,-4.3,1213,3.3,Professional and Business Services,48211,TX
Henderson County,2017,Fourth Quarter,183,979,7.8,931,7.8,Professional and Business Services,48213,TX
Hidalgo County,2017,Fourth Quarter,1451,17166,6,634,1.4,Professional and Business Services,48215,TX
Hill County,2017,Fourth Quarter,58,437,2.1,1027,8.8,Professional and Business Services,48217,TX
Hockley County,2017,Fourth Quarter,48,282,4.1,628,2.4,Professional and Business Services,48219,TX
Hood County,2017,Fourth Quarter,239,1068,9.2,1049,11.8,Professional and Business Services,48221,TX
Hopkins County,2017,Fourth Quarter,94,805,-25.5,948,23.6,Professional and Business Services,48223,TX
Houston County,2017,Fourth Quarter,161,479,-31.7,1304,36.1,Professional and Business Services,48225,TX
Howard County,2017,Fourth Quarter,112,587,53.7,1138,20.3,Professional and Business Services,48227,TX
Hudspeth County,2017,Fourth Quarter,5,,,,,Professional and Business Services,48229,TX
Hunt County,2017,Fourth Quarter,161,1874,25.3,1015,-24.1,Professional and Business Services,48231,TX
Hutchinson County,2017,Fourth Quarter,42,203,-5.1,1215,-22.1,Professional and Business Services,48233,TX
Irion County,2017,Fourth Quarter,11,17,21.4,579,38.2,Professional and Business Services,48235,TX
Jack County,2017,Fourth Quarter,22,237,44.5,749,-27.6,Professional and Business Services,48237,TX
Jackson County,2017,Fourth Quarter,44,177,41.6,987,11.9,Professional and Business Services,48239,TX
Jasper County,2017,Fourth Quarter,57,415,6.7,1472,27.2,Professional and Business Services,48241,TX
Jeff Davis County,2017,Fourth Quarter,5,,,,,Professional and Business Services,48243,TX
Jefferson County,2017,Fourth Quarter,868,11811,1.1,1308,0.2,Professional and Business Services,48245,TX
Jim Hogg County,2017,Fourth Quarter,4,49,-18.3,1454,8,Professional and Business Services,48247,TX
Jim Wells County,2017,Fourth Quarter,100,605,1.3,732,-9.9,Professional and Business Services,48249,TX
Johnson County,2017,Fourth Quarter,395,2549,-1.4,886,6,Professional and Business Services,48251,TX
Jones County,2017,Fourth Quarter,20,48,-9.4,1248,28.1,Professional and Business Services,48253,TX
Karnes County,2017,Fourth Quarter,35,822,31.7,1683,61.8,Professional and Business Services,48255,TX
Kaufman County,2017,Fourth Quarter,262,1853,5.5,1030,-17.1,Professional and Business Services,48257,TX
Kendall County,2017,Fourth Quarter,298,1603,2.3,1560,2,Professional and Business Services,48259,TX
Kenedy County,2017,Fourth Quarter,5,15,,1405,,Professional and Business Services,48261,TX
Kent County,2017,Fourth Quarter,3,,,,,Professional and Business Services,48263,TX
Kerr County,2017,Fourth Quarter,216,1210,6.8,1137,-6,Professional and Business Services,48265,TX
Kimble County,2017,Fourth Quarter,15,,,,,Professional and Business Services,48267,TX
King County,2017,Fourth Quarter,3,,,,,Professional and Business Services,48269,TX
Kinney County,2017,Fourth Quarter,1,,,,,Professional and Business Services,48271,TX
Kleberg County,2017,Fourth Quarter,60,478,16.9,605,-3.7,Professional and Business Services,48273,TX
Knox County,2017,Fourth Quarter,4,,,,,Professional and Business Services,48275,TX
Lamar County,2017,Fourth Quarter,126,1806,36.8,616,-20.9,Professional and Business Services,48277,TX
Lamb County,2017,Fourth Quarter,25,272,24.2,1099,-2.4,Professional and Business Services,48279,TX
Lampasas County,2017,Fourth Quarter,56,256,19.6,897,19.4,Professional and Business Services,48281,TX
La Salle County,2017,Fourth Quarter,12,100,17.6,1014,23.4,Professional and Business Services,48283,TX
Lavaca County,2017,Fourth Quarter,56,219,19.7,743,2.5,Professional and Business Services,48285,TX
Lee County,2017,Fourth Quarter,35,250,2,1196,17.8,Professional and Business Services,48287,TX
Leon County,2017,Fourth Quarter,38,163,16.4,873,7.6,Professional and Business Services,48289,TX
Liberty County,2017,Fourth Quarter,136,743,-18.9,913,7.9,Professional and Business Services,48291,TX
Limestone County,2017,Fourth Quarter,36,352,16.6,1118,-2.5,Professional and Business Services,48293,TX
Lipscomb County,2017,Fourth Quarter,8,45,7.1,727,5.2,Professional and Business Services,48295,TX
Live Oak County,2017,Fourth Quarter,34,227,46.5,1892,-8.9,Professional and Business Services,48297,TX
Llano County,2017,Fourth Quarter,57,246,10.8,773,-4.7,Professional and Business Services,48299,TX
Loving County,2017,Fourth Quarter,3,,,,,Professional and Business Services,48301,TX
Lubbock County,2017,Fourth Quarter,1141,11875,1.4,857,6.5,Professional and Business Services,48303,TX
Lynn County,2017,Fourth Quarter,12,47,34.3,2129,112.1,Professional and Business Services,48305,TX
McCulloch County,2017,Fourth Quarter,23,68,4.6,748,6.3,Professional and Business Services,48307,TX
McLennan County,2017,Fourth Quarter,726,11418,-7.6,976,12.8,Professional and Business Services,48309,TX
McMullen County,2017,Fourth Quarter,6,26,4,1776,57.7,Professional and Business Services,48311,TX
Madison County,2017,Fourth Quarter,38,92,-14.8,929,14.8,Professional and Business Services,48313,TX
Marion County,2017,Fourth Quarter,17,36,9.1,703,9.5,Professional and Business Services,48315,TX
Martin County,2017,Fourth Quarter,12,37,,1267,,Professional and Business Services,48317,TX
Mason County,2017,Fourth Quarter,14,53,8.2,934,10.3,Professional and Business Services,48319,TX
Matagorda County,2017,Fourth Quarter,82,665,11.8,1296,-11.6,Professional and Business Services,48321,TX
Maverick County,2017,Fourth Quarter,70,497,19.5,850,-16.9,Professional and Business Services,48323,TX
Medina County,2017,Fourth Quarter,107,621,10.3,730,11.1,Professional and Business Services,48325,TX
Menard County,2017,Fourth Quarter,5,8,,365,,Professional and Business Services,48327,TX
Midland County,2017,Fourth Quarter,848,8993,10.7,1649,-2.8,Professional and Business Services,48329,TX
Milam County,2017,Fourth Quarter,55,376,-23.4,945,42.3,Professional and Business Services,48331,TX
Mills County,2017,Fourth Quarter,11,50,,481,,Professional and Business Services,48333,TX
Mitchell County,2017,Fourth Quarter,13,37,32.1,1134,4.6,Professional and Business Services,48335,TX
Montague County,2017,Fourth Quarter,52,135,0,672,7.5,Professional and Business Services,48337,TX
Montgomery County,2017,Fourth Quarter,2344,25176,16.3,1679,13,Professional and Business Services,48339,TX
Moore County,2017,Fourth Quarter,37,348,-3.1,740,-8.5,Professional and Business Services,48341,TX
Morris County,2017,Fourth Quarter,22,86,-9.5,1647,10.8,Professional and Business Services,48343,TX
Motley County,2017,Fourth Quarter,6,18,,324,,Professional and Business Services,48345,TX
Nacogdoches County,2017,Fourth Quarter,174,1813,2.3,598,3.1,Professional and Business Services,48347,TX
Navarro County,2017,Fourth Quarter,118,871,7.9,686,-7,Professional and Business Services,48349,TX
Newton County,2017,Fourth Quarter,15,64,8.5,1382,40.3,Professional and Business Services,48351,TX
Nolan County,2017,Fourth Quarter,43,344,20.7,942,14.3,Professional and Business Services,48353,TX
Nueces County,2017,Fourth Quarter,1258,15544,9.9,1125,0.2,Professional and Business Services,48355,TX
Ochiltree County,2017,Fourth Quarter,27,127,29.6,1388,3.6,Professional and Business Services,48357,TX
Oldham County,2017,Fourth Quarter,5,14,27.3,1971,69.6,Professional and Business Services,48359,TX
Orange County,2017,Fourth Quarter,158,1216,3,1149,10.2,Professional and Business Services,48361,TX
Palo Pinto County,2017,Fourth Quarter,71,321,7.7,1060,32.5,Professional and Business Services,48363,TX
Panola County,2017,Fourth Quarter,62,525,-1.3,692,-3.5,Professional and Business Services,48365,TX
Parker County,2017,Fourth Quarter,428,2382,2.4,1039,5.8,Professional and Business Services,48367,TX
Parmer County,2017,Fourth Quarter,22,266,1.5,868,35.4,Professional and Business Services,48369,TX
Pecos County,2017,Fourth Quarter,27,210,-8.3,931,21.9,Professional and Business Services,48371,TX
Polk County,2017,Fourth Quarter,123,604,-4.1,1155,11.7,Professional and Business Services,48373,TX
Potter County,2017,Fourth Quarter,588,6254,-5,1175,4.3,Professional and Business Services,48375,TX
Presidio County,2017,Fourth Quarter,10,53,-5.4,534,22.5,Professional and Business Services,48377,TX
Rains County,2017,Fourth Quarter,27,218,55.7,697,-19.7,Professional and Business Services,48379,TX
Randall County,2017,Fourth Quarter,376,2622,2.2,1986,9.4,Professional and Business Services,48381,TX
Reagan County,2017,Fourth Quarter,8,12,-40,609,-14.5,Professional and Business Services,48383,TX
Real County,2017,Fourth Quarter,8,21,,654,,Professional and Business Services,48385,TX
Red River County,2017,Fourth Quarter,15,84,27.3,1123,9.1,Professional and Business Services,48387,TX
Reeves County,2017,Fourth Quarter,34,172,18.6,1032,12.2,Professional and Business Services,48389,TX
